addr,i
3123,37
3132,8
3132,30
3132,36
3148,26
3164,10
3171,27
3199,15
3199,27
3199,41
3199,45
3205,13
3206,40
3208,21
3210,40
3211,35
3211,41
3211,47
3214,1
3220,20
3246,6
3252,10
3256,27
3268,32
3271,5
3308,32
3323,9
3342,32
3346,44
3356,32
3357,35
3363,8
3373,44
3384,10
3405,45
3421,21
3438,13
3439,9
3439,22
3445,36
3467,11
3469,31
3470,4
3513,14
3532,32
3549,8
3549,9
3553,15
3573,8
3576,3
3615,11
3644,6
3674,0
3674,4
3674,8
3674,10
3674,14
3674,18
3674,26
3674,28
3674,30
3674,42
3674,44
3687,1
3688,0
3688,4
3688,10
3688,12
3688,14
3688,18
3688,20
3688,22
3696,0
3696,4
3696,8
3696,26
3730,26
3730,28
3730,30
3730,32
3730,34
3730,36
3730,40
3730,42
3730,44
3730,46
3736,42
3737,8
3746,26
3746,30
3746,32
3746,34
3746,36
3746,40
3746,42
3746,44
3748,0
3748,4
3748,6
3748,8
3748,10
3748,12
3748,22
3748,32
3748,36
3748,40
3748,44
3748,46
3769,25
3769,35
3769,41
3780,36
3790,8
3806,22
3816,4
3816,20
3826,0
3828,30
3830,30
3830,46
3835,1
3835,3
3835,5
3835,9
3835,11
3835,13
3835,15
3835,17
3835,21
3835,25
3835,27
3835,31
3835,35
3835,37
3835,41
3835,47
3837,21
3854,30
3858,0
3858,4
3858,6
3858,8
3858,12
3858,14
3858,44
3866,44
3899,4
3918,9
3922,0
3922,4
3922,6
3922,8
3922,10
3922,14
3922,18
3922,20
3922,22
3934,11
3944,25
3984,15
3993,40
3994,26
3994,30
3994,32
3994,34
3994,36
3994,42
3994,44
3994,46
4029,13
4032,15
4035,31
4040,8
4040,10
4040,12
4040,18
4040,22
4051,21
4073,21
4073,42
4074,20
4106,28
4117,44
4119,25
4125,1
4125,34
4148,17
4160,12
4181,4
4189,47
4193,1
4194,46
4202,32
4221,9
4223,15
4223,31
4223,47
4229,15
4229,47
4234,40
4235,25
4235,31
4235,35
4235,37
4235,47
4251,9
4294,40
4313,44
4314,36
4320,10
4328,40
4329,36
4338,13
4339,37
4350,28
4351,17
4376,9
4378,11
4382,15
4383,41
4384,36
4396,40
4403,6
4407,12
4427,22
4430,32
4430,40
4435,41
4450,32
4468,14
4492,32
4499,12
4512,36
4526,9
4547,22
4573,31
4573,47
4580,34
4587,31
4594,36
4606,14
4639,42
4648,18
4681,21
4698,26
4704,0
4711,5
4712,4
4712,6
4712,8
4712,10
4712,14
4712,22
4751,21
4754,26
4754,30
4754,32
4754,34
4754,40
4754,42
4754,46
4764,47
4770,42
4772,18
4779,31
4802,32
4804,31
4825,31
4831,41
4838,0
4848,0
4848,6
4848,8
4848,12
4848,18
4859,1
4859,3
4859,5
4859,9
4859,11
4859,13
4859,15
4859,17
4859,21
4859,25
4859,27
4859,31
4859,35
4859,37
4859,41
4859,45
4859,47
4860,28
4864,20
4872,27
4904,27
4925,40
4946,4
4946,14
4964,42
4981,6
4981,35
4982,18
5018,26
5018,28
5018,32
5018,34
5018,36
5018,40
5018,42
5018,44
5018,46
5046,18
5050,14
5055,26
5062,18
5075,46
5104,14
5105,21
5123,11
5123,21
5128,14
5133,35
5145,41
5151,6
5170,20
5171,5
5171,31
5177,45
5180,32
5205,4
5220,12
5235,31
5253,17
5253,37
5259,31
5276,20
5306,28
5317,25
5321,32
5323,8
5337,47
5349,17
5371,17
5392,28
5404,32
5406,15
5407,41
5412,28
5415,9
5415,47
5417,22
5434,32
5441,9
5446,32
5452,42
5454,32
5462,31
5466,32
5502,46
5508,22
5534,35
5534,45
5552,28
5574,4
5578,30
5586,21
5610,22
5610,30
5611,31
5622,6
5629,17
5630,11
5634,20
5647,25
5659,26
5660,4
5681,35
5688,34
5707,45
5717,27
5720,46
5727,5
5735,9
5735,27
5736,0
5736,4
5736,8
5736,18
5736,20
5736,22
5742,15
5747,9
5766,18
5768,3
5777,15
5778,28
5778,32
5778,34
5778,36
5778,40
5778,42
5778,44
5778,46
5783,15
5783,25
5794,30
5794,32
5794,34
5794,36
5794,40
5794,44
5794,46
5838,32
5855,1
5870,14
5871,11
5872,20
5872,22
5874,9
5882,12
5883,1
5883,3
5883,5
5883,9
5883,11
5883,13
5883,15
5883,17
5883,21
5883,25
5883,27
5883,35
5883,41
5883,45
5883,47
5886,15
5896,27
5901,32
5906,0
5906,14
5906,18
5906,20
5906,22
5906,32
5970,0
5970,4
5970,8
5970,10
5970,12
5970,14
5970,22
5986,14
5993,37
6005,6
6011,9
6042,26
6042,28
6042,32
6042,34
6042,36
6042,42
6042,46
6051,41
6054,0
6064,20
6065,47
6069,46
6084,41
6084,44
6098,13
6121,26
6147,3
6147,5
6147,11
6147,15
6147,17
6147,21
6165,13
6173,35
6180,12
6181,45
6187,27
6187,35
6187,41
6187,47
6194,20
6208,32
6222,37
6242,45
6247,15
6259,45
6260,46
6276,30
6277,30
6292,32
6302,30
6302,32
6350,10
6353,5
6353,47
6356,4
6359,47
6370,10
6390,14
6397,47
6423,1
6424,13
6431,41
6440,40
6450,0
6461,30
6485,37
6495,13
6500,27
6516,10
6518,22
6540,14
6542,8
6542,36
6560,32
6564,32
6578,28
6596,30
6614,3
6621,25
6621,47
6628,32
6628,35
6630,34
6645,35
6649,15
6654,22
6667,32
6669,25
6696,15
6710,46
6712,30
6714,47
6746,6
6759,22
6767,20
6780,40
6788,26
6790,26
6817,9
6818,26
6818,28
6818,34
6818,36
6818,40
6818,42
6820,32
6870,22
6907,1
6907,5
6907,9
6907,11
6907,13
6907,15
6907,17
6907,21
6907,25
6907,31
6907,35
6907,37
6907,41
6907,45
6907,47
6927,4
6930,20
6934,15
6942,28
6964,26
6976,40
6985,21
6988,22
6994,0
6994,4
6994,6
6994,10
6994,12
6994,14
6994,18
6994,20
6994,22
7010,6
7020,32
7024,0
7033,6
7059,8
7060,9
7066,26
7066,28
7066,30
7066,32
7066,36
7066,40
7066,42
7066,44
7066,46
7081,15
7089,13
7098,25
7102,0
7111,37
7112,0
7112,4
7112,6
7112,10
7112,14
7112,18
7112,20
7112,22
7112,44
7121,26
7123,35
7140,6
7154,25
7161,35
7171,3
7171,5
7171,9
7171,11
7171,13
7171,15
7171,17
7171,21
7199,6
7202,22
7213,5
7218,42
7219,5
7225,46
7227,37
7228,32
7230,12
7238,18
7238,20
7266,32
7270,42
7295,3
7295,35
7295,37
7303,5
7307,31
7307,35
7307,47
7316,27
7325,13
7326,21
7327,1
7342,30
7342,32
7350,28
7352,18
7366,32
7375,1
7379,32
7380,11
7423,25
7426,40
7439,1
7440,32
7441,46
7443,1
7452,32
7456,22
7464,20
7482,32
7485,4
7486,32
7490,5
7495,21
7501,31
7507,15
7515,27
7522,32
7524,27
7547,35
7555,3
7563,31
7577,3
7590,34
7592,44
7620,20
7629,13
7630,32
7643,30
7645,15
7646,15
7682,8
7685,47
7708,32
7713,36
7720,15
7729,47
7738,47
7752,13
7763,40
7764,20
7770,34
7784,0
7784,4
7784,6
7784,12
7784,18
7784,20
7792,22
7795,15
7825,25
7840,30
7844,4
7844,6
7844,10
7844,14
7844,18
7844,20
7851,4
7867,1
7867,10
7878,0
7878,8
7882,18
7912,42
7928,32
7931,1
7931,5
7931,9
7931,13
7931,21
7931,25
7931,27
7931,31
7931,35
7931,37
7931,41
7931,45
7931,47
7932,32
7933,30
7943,25
7970,0
7971,1
8018,0
8018,4
8018,6
8018,8
8018,18
8048,9
8080,36
8090,26
8090,28
8090,30
8090,32
8090,34
8090,36
8090,44
8090,46
8113,35
8115,15
8122,25
8145,26
8169,35
8177,11
8180,14
8184,20
8195,1
8195,3
8195,5
8195,13
8195,15
8195,17
8195,21
8195,31
8204,14
8205,22
8210,32
8213,32
8221,15
8221,27
8235,1
8235,35
8237,11
8243,41
8252,14
8287,5
8298,14
8304,46
8306,32
8314,35
8319,20
8325,9
8325,15
8325,37
8333,42
8369,13
8376,4
8390,0
8401,47
8404,1
8404,26
8409,5
8463,5
8533,22
8538,12
8546,3
8555,26
8559,9
8564,0
8564,36
8564,44
8573,11
8607,8
8607,15
8613,25
8620,9
8646,12
8654,32
8655,21
8657,5
8658,12
8660,14
8660,28
8664,14
8667,5
8676,32
8682,4
8710,44
8717,21
8732,6
8732,14
8752,1
8760,0
8768,30
8780,47
8808,0
8808,4
8808,6
8808,10
8808,12
8808,20
8816,28
8822,12
8850,26
8850,28
8850,32
8850,36
8850,40
8850,42
8850,46
8857,41
8868,14
8879,46
8882,13
8901,15
8902,0
8902,6
8902,8
8902,10
8914,32
8927,37
8931,40
8943,11
8943,21
8945,15
8952,12
8955,1
8955,3
8955,5
8955,9
8955,11
8955,13
8955,15
8955,17
8955,21
8955,27
8955,31
8955,35
8955,37
8955,41
8955,45
8955,47
8956,34
8963,40
8997,35
9005,1
9024,3
9036,14
9042,14
9076,28
9088,4
9094,6
9094,32
9100,26
9102,40
9119,35
9136,45
9137,20
9142,30
9182,35
9189,45
9194,27
9194,28
9219,1
9219,3
9219,5
9219,9
9219,17
9219,21
9229,14
9229,44
9233,21
9237,45
9245,4
9266,25
9273,15
9276,26
9276,28
9276,45
9289,12
9298,4
9306,22
9309,18
9334,12
9338,35
9343,3
9343,27
9343,47
9345,30
9349,47
9396,20
9400,22
9400,40
9411,3
9419,6
9420,13
9423,34
9426,18
9426,45
9433,22
9442,25
9446,44
9467,3
9467,42
9482,9
9490,40
9528,14
9530,40
9547,5
9549,28
9557,31
9562,21
9567,26
9578,34
9595,37
9596,12
9622,18
9644,9
9668,8
9670,20
9674,28
9684,3
9700,8
9727,5
9740,15
9758,28
9768,14
9781,35
9806,46
9840,30
9848,44
9857,13
9862,10
9866,15
9871,9
9891,4
9892,0
9892,42
9903,41
9906,13
9926,10
9926,14
9926,18
9926,20
9926,22
9937,18
9949,25
9951,3
9955,40
9960,12
9962,40
9969,9
9972,30
9979,1
9979,3
9979,5
9979,9
9979,11
9979,13
9979,15
9979,17
9979,21
9979,25
9979,26
9979,27
9979,31
9979,35
9979,37
9979,41
9979,45
9979,47
9983,21
9987,9
9990,36
10006,30
10014,3
10021,35
10025,9
10027,35
10049,41
10050,10
10052,0
10065,31
10066,0
10066,4
10066,6
10066,10
10066,12
10066,14
10066,18
10066,20
10066,22
10102,15
10110,0
10114,41
10118,14
10124,34
10138,28
10138,30
10138,34
10138,36
10138,40
10138,46
10143,41
10145,5
10148,1
10158,8
10168,26
10189,9
10191,46
10202,27
10206,35
10225,31
10233,27
10237,15
10243,1
10243,3
10243,15
10243,17
10243,21
10261,10
10281,20
10286,36
10300,4
10301,28
10312,32
10315,35
10361,45
10363,36
10366,45
10367,11
10379,25
10379,31
10379,41
10379,45
10383,3
10403,47
10404,4
10419,3
10422,32
10422,46
10423,46
10431,21
10441,1
10455,47
10458,20
10470,0
10491,20
10495,15
10502,46
10510,15
10510,34
10512,10
10525,13
10532,42
10540,22
10541,3
10546,36
10554,32
10586,46
10589,5
10589,12
10607,30
10608,20
10611,22
10617,15
10621,5
10621,11
10621,13
10637,37
10645,28
10647,0
10653,3
10654,40
10658,32
10665,31
10668,3
10677,14
10677,35
10684,34
10716,6
10738,12
10745,11
10771,41
10773,13
10777,4
10788,18
10789,21
10790,31
10802,32
10822,10
10825,36
10836,17
10839,28
10843,30
10856,8
10856,12
10856,14
10856,20
10858,36
10864,15
10895,5
10895,9
10895,26
10895,27
10898,26
10898,28
10898,30
10898,32
10898,34
10898,36
10898,42
10898,46
10911,1
10912,30
10914,30
10914,36
10914,40
10914,42
10914,44
10914,46
10921,47
10937,25
10937,31
10937,45
10937,47
10944,17
10945,35
10949,17
10991,1
10991,13
10991,31
10992,0
10992,6
10992,8
10992,10
10992,14
10992,18
10992,22
10993,21
10998,14
11003,1
11003,3
11003,5
11003,9
11003,11
11003,13
11003,15
11003,17
11003,21
11003,27
11003,31
11003,35
11003,37
11003,41
11003,45
11003,47
11004,32
11021,41
11026,4
11026,8
11026,10
11026,12
11026,14
11026,32
11026,36
11026,42
11026,44
11026,46
11042,10
11054,28
11054,30
11054,32
11054,44
11054,46
11084,18
11090,8
11090,10
11090,12
11090,14
11090,18
11090,20
11090,22
11093,31
11149,25
11149,47
11160,36
11162,26
11162,30
11162,32
11162,34
11162,36
11162,40
11162,42
11162,44
11174,41
11185,35
11188,44
11190,18
11219,9
11230,40
11263,25
11267,1
11267,5
11267,11
11267,15
11276,46
11285,3
11293,5
11293,9
11293,11
11293,13
11293,15
11293,17
11295,15
11298,18
11299,35
11301,37
11301,41
11307,13
11324,8
11324,34
11324,36
11324,40
11336,42
11346,40
11372,20
11390,45
11391,21
11391,27
11393,1
11395,11
11397,37
11403,35
11403,47
11417,11
11422,36
11433,37
11450,14
11463,30
11486,26
11500,34
11507,31
11525,5
11556,30
11556,32
11561,25
11571,47
11578,32
11582,32
11593,20
11595,5
11605,15
11615,18
11617,41
11626,18
11631,3
11636,40
11650,3
11655,13
11669,28
11682,32
11696,18
11699,5
11699,21
11708,18
11715,0
11733,13
11737,25
11768,30
11775,1
11777,35
11779,35
11801,4
11807,3
11831,40
11834,14
11835,27
11836,0
11838,4
11849,35
11863,28
11880,0
11880,4
11880,8
11880,10
11880,14
11880,18
11888,30
11889,37
11890,6
11907,45
11917,22
11919,9
11922,28
11922,30
11922,32
11922,34
11922,36
11922,40
11922,46
11938,26
11938,28
11938,30
11938,32
11938,34
11938,36
11938,42
11938,44
11938,46
11939,21
11961,27
11961,37
11961,45
11961,47
11963,10
11969,27
11969,41
11974,0
11974,4
11974,6
11974,8
11974,10
11974,12
11974,14
11974,18
11974,22
11974,30
11974,32
11974,34
11974,36
11974,40
11974,42
11974,46
11982,26
11982,45
11998,45
12007,25
12015,27
12027,1
12027,3
12027,5
12027,9
12027,11
12027,15
12027,17
12027,21
12027,25
12027,27
12027,31
12027,35
12027,37
12027,41
12027,45
12027,47
12035,21
12046,40
12071,45
12074,45
12088,32
12100,30
12108,12
12114,0
12114,4
12114,6
12114,8
12114,10
12114,12
12114,14
12114,18
12114,22
12131,11
12136,17
12152,20
12168,32
12177,35
12177,47
12186,26
12186,30
12186,40
12186,44
12198,12
12209,11
12232,6
12232,8
12232,10
12232,12
12232,14
12232,18
12232,22
12234,36
12252,0
12253,21
12254,26
12254,36
12257,31
12283,11
12285,17
12286,3
12286,30
12291,3
12291,5
12291,9
12291,11
12291,15
12291,17
12291,21
12317,3
12317,9
12317,17
12318,20
12325,27
12333,42
12336,27
12336,44
12348,32
12348,36
12352,46
12357,44
12415,1
12415,11
12418,10
12421,9
12427,27
12427,31
12427,37
12427,41
12427,47
12434,28
12467,8
12472,34
12482,28
12502,12
12539,41
12543,15
12559,3
12561,1
12566,14
12568,44
12575,26
12587,13
12587,21
12600,4
12600,30
12602,32
12603,13
12606,22
12617,9
12622,32
12625,3
12631,27
12634,20
12634,42
12637,35
12638,15
12641,14
12648,18
12649,41
12650,6
12655,40
12660,20
12668,8
12671,6
12676,3
12684,15
12688,10
12719,27
12736,14
12737,46
12746,26
12777,27
12813,34
12823,3
12858,44
12864,18
12871,11
12873,9
12884,37
12891,37
12896,4
12897,15
12897,37
12904,0
12904,4
12904,6
12904,12
12904,20
12904,22
12920,32
12943,20
12946,26
12946,30
12946,32
12946,34
12946,40
12946,42
12946,44
12946,46
12956,0
12957,37
12978,20
12996,12
13000,18
13027,13
13039,11
13051,1
13051,3
13051,5
13051,9
13051,11
13051,13
13051,15
13051,17
13051,21
13051,25
13051,27
13051,31
13051,35
13051,37
13051,41
13051,45
13051,47
13065,15
13067,37
13070,28
13075,25
13079,41
13097,45
13102,32
13102,34
13102,36
13102,40
13102,42
13109,34
13115,44
13138,0
13138,4
13138,6
13138,8
13138,14
13138,22
13154,30
13180,11
13194,11
13194,15
13212,14
13212,45
13233,25
13258,14
13267,25
13278,22
13278,40
13290,17
13295,1
13304,37
13307,32
13333,18
13333,35
13335,6
13341,5
13341,25
13349,35
13361,45
13372,26
13372,28
13372,30
13372,36
13372,40
13372,42
13372,44
13372,46
13381,44
13388,12
13392,0
13412,5
13416,14
13435,35
13439,14
13445,17
13451,31
13458,40
13459,21
13470,20
13483,1
13483,17
13492,28
13496,20
13510,46
13520,9
13532,31
13560,10
13584,46
13601,6
13603,15
13615,27
13619,41
13626,36
13628,17
13632,14
13637,41
13663,9
13663,37
13680,9
13684,30
13688,42
13689,28
13708,15
13732,22
13753,37
13761,13
13769,3
13770,18
13778,34
13780,20
13784,17
13789,4
13790,47
13802,27
13810,44
13824,25
13824,30
13847,13
13851,3
13880,10
13886,22
13899,37
13909,37
13922,18
13928,0
13928,4
13928,6
13928,8
13928,10
13928,12
13928,18
13928,20
13928,22
13935,37
13971,34
13980,14
13988,12
13988,14
13988,20
13988,22
14000,14
14016,34
14024,3
14032,14
14040,22
14063,37
14075,1
14075,3
14075,9
14075,11
14075,13
14075,15
14075,17
14075,21
14075,25
14075,31
14075,35
14075,37
14075,41
14075,45
14075,47
14082,28
14098,0
14114,15
14121,27
14123,9
14139,44
14151,27
14154,14
14162,4
14162,10
14162,12
14197,21
14216,45
14218,11
14226,13
14234,30
14266,8
14280,18
14282,20
14291,27
14299,32
14326,8
14328,37
14338,32
14339,3
14339,9
14339,11
14339,15
14339,17
14339,21
14342,8
14345,47
14367,40
14386,6
14396,22
14428,36
14438,20
14469,8
14489,20
14490,13
14494,32
14494,36
14503,42
14511,37
14519,5
14553,4
14565,34
14589,18
14633,1
14643,5
14648,20
14668,40
14669,26
14685,45
14689,25
14689,27
14708,20
14732,5
14747,5
14747,41
14750,9
14752,20
14777,5
14777,6
14794,32
14808,15
14810,6
14826,3
14839,18
14839,20
14864,18
14871,13
14871,35
14897,37
14898,32
14931,31
14936,47
14945,18
14952,0
14952,6
14952,8
14952,10
14952,12
14952,14
14952,18
14952,20
14952,22
14960,0
14988,44
14989,15
14991,21
14991,35
14994,28
14994,30
14994,32
14994,40
14994,42
14999,37
15007,9
15012,4
15012,8
15012,10
15012,12
15012,14
15012,18
15012,20
15019,21
15027,4
15041,27
15041,35
15041,37
15041,41
15044,28
15044,44
15064,12
15089,15
15099,0
15099,1
15099,3
15099,5
15099,9
15099,11
15099,13
15099,15
15099,17
15099,21
15099,25
15099,27
15099,31
15099,35
15099,37
15099,41
15099,45
15099,47
15131,47
15142,44
15172,28
15186,0
15186,4
15186,6
15186,8
15186,10
15186,12
15186,14
15186,18
15186,20
15199,1
15202,30
15210,40
15221,22
15221,36
15228,8
15228,32
15242,30
15255,5
15255,31
15256,14
15258,26
15258,30
15258,34
15258,36
15258,40
15258,42
15258,44
15258,46
15272,22
15298,30
15309,40
15310,37
15326,30
15334,45
15337,28
15337,34
15340,36
15344,44
15361,13
15363,1
15363,3
15363,5
15363,9
15363,11
15363,13
15363,15
15363,17
15363,21
15387,20
15403,45
15410,41
15417,35
15420,26
15495,32
15496,27
15498,42
15498,44
15518,30
15518,34
15546,44
15555,35
15563,41
15572,22
15575,47
15578,32
15582,14
15601,18
15611,12
15613,18
15616,32
15632,32
15654,34
15663,35
15664,46
15673,18
15679,11
15709,21
15711,42
15733,21
15742,0
15776,32
15797,10
15811,5
15814,4
15814,6
15814,8
15814,12
15814,18
15814,22
15827,1
15839,35
15841,47
15863,20
15869,15
15870,9
15883,1
15905,47
15943,34
15960,28
15960,47
15975,25
15984,10
16013,35
16015,45
16036,0
16036,18
16054,18
16054,27
16057,37
16063,27
16064,21
16082,44
16123,5
16123,9
16123,11
16123,13
16123,15
16123,17
16123,21
16123,25
16123,27
16123,35
16123,45
16123,47
16146,4
16155,26
16163,41
16164,34
16210,0
16210,6
16210,8
16210,10
16210,12
16210,14
16210,18
16210,20
16211,17
16217,1
16246,36
16256,44
16279,1
16282,30
16282,34
16282,36
16282,40
16282,42
16284,12
16294,31
16308,18
16310,40
16322,25
16333,40
16355,17
16368,36
16387,3
16387,9
16387,11
16387,17
16387,21
16392,0
16397,9
16397,41
16405,3
16429,17
16444,8
16444,40
16469,41
16479,20
16482,10
16506,15
16517,11
16542,42
16558,27
16563,13
16582,22
16599,31
16601,42
16619,26
16635,20
16639,35
16706,22
16717,30
16738,34
16745,44
16754,31
16764,6
16794,40
16798,44
16808,22
16812,6
16817,13
16835,41
16852,22
16857,34
16859,22
16874,12
16890,28
16899,25
16909,3
16929,46
16941,26
16943,26
16957,47
16987,8
16999,13
16999,27
17000,0
17000,6
17000,10
17000,12
17000,14
17025,17
17025,31
17054,10
17055,9
17058,36
17069,6
17093,30
17099,5
17108,40
17111,14
17124,18
17137,0
17147,1
17147,3
17147,5
17147,9
17147,11
17147,13
17147,15
17147,17
17147,21
17147,25
17147,27
17147,35
17147,37
17147,41
17147,45
17147,47
17148,32
17166,42
17188,10
17228,20
17235,28
17239,21
17257,20
17274,11
17292,4
17292,14
17292,27
17292,44
17297,47
17308,30
17311,41
17316,42
17322,47
17329,1
17333,34
17373,11
17381,9
17383,40
17386,5
17391,47
17396,30
17397,21
17402,8
17403,18
17411,5
17411,9
17411,11
17411,13
17411,15
17411,17
17411,21
17415,15
17437,15
17465,35
17474,4
17474,20
17486,3
17488,12
17503,5
17520,42
17527,11
17539,5
17540,37
17541,21
17559,5
17560,14
17581,34
17591,15
17606,32
17606,44
17614,0
17622,30
17638,8
17644,46
17649,0
17654,18
17663,9
17663,25
17692,18
17696,35
17724,8
17732,6
17751,0
17751,27
17757,15
17762,0
17767,5
17767,47
17769,44
17782,20
17796,5
17805,47
17809,1
17841,15
17849,42
17862,4
17862,8
17862,14
17862,22
17868,0
17872,14
17872,20
17874,44
17879,18
17898,10
17898,12
17916,6
17919,41
17931,20
17938,31
17989,21
18001,1
18006,36
18017,35
18024,6
18024,10
18024,14
18024,18
18024,20
18031,26
18034,6
18040,41
18047,17
18049,15
18050,4
18051,5
18066,28
18066,34
18066,36
18066,42
18078,34
18082,32
18084,42
18093,6
18106,42
18116,34
18117,21
18126,14
18127,26
18140,42
18144,22
18147,31
18153,22
18157,6
18167,44
18171,1
18171,3
18171,5
18171,9
18171,13
18171,15
18171,17
18171,25
18171,27
18171,31
18171,35
18171,37
18171,41
18171,45
18171,47
18177,37
18203,35
18211,15
18213,8
18242,17
18254,20
18281,45
18282,30
18314,44
18320,8
18324,35
18327,45
18332,26
18338,47
18346,47
18366,46
18372,40
